customer_id,date,appointments_created,appointments_cancelled,no_shows,reminders_sent,online_bookings,claims_submitted,claims_approved,claims_denied,claim_denial_rate,ehr_sync_attempts,ehr_sync_failures,ehr_data_synced_mb,portal_active_patients,portal_logins,portal_messages,portal_adoption_rate,active_users,licensed_users,utilization_rate,total_sessions,avg_session_duration_min,total_errors,critical_errors,workflows_completed,workflows_abandoned
HC-1001,2025-09-11,4500,540,158,4233,540,2700,2160,359,0.1630453751019489,720,0,24949,29470,13877,900,0.21731601312032556,215,422,0.41539713168200143,180,32,215,43,3060,183
HC-1001,2025-09-12,4760,238,121,4431,952,4046,4046,837,0.0985306625848878,952,0,28330,37432,15436,714,0.4886921758248266,249,422,0.4782467279045708,238,36,285,57,6426,295
HC-1001,2025-09-13,4064,762,272,3982,1270,2540,3048,715,0.15898492479382595,1016,0,27844,21787,5706,2032,0.12751081245456033,232,422,0.9073598134228554,254,31,304,60,2540,318
HC-1001,2025-09-14,5160,215,209,5056,860,2795,3225,577,0.1807784040574147,860,0,19552,15632,17155,1720,0.08157437211670955,276,422,0.572409886388627,215,15,258,51,3010,111
HC-1001,2025-09-15,4301,759,466,3719,1012,4554,3036,685,0.2200541587090823,1012,0,37240,22862,11776,759,0.4395437454053897,236,422,0.6904861600774379,253,42,303,60,4048,138
HC-1001,2025-09-16,2760,552,141,3967,552,2024,2024,446,0.11771747431676499,736,0,9892,29829,10354,1288,0.3930293093412617,343,422,0.7074760946758141,184,19,220,44,3496,260
HC-1001,2025-09-17,4500,250,345,3920,500,3000,3250,441,0.2091128298117365,1000,0,13493,9486,8799,2000,0.4276263997635832,342,422,0.8027359452567522,250,15,300,60,7500,157
HC-1001,2025-09-18,4466,203,368,2984,1015,3451,2842,745,0.17069746031078403,812,0,27018,37851,16614,812,0.1436201321545605,376,422,0.7153191569210021,203,23,243,48,2436,189
HC-1001,2025-09-19,5478,498,197,3660,747,2988,3735,521,0.19973228361105733,996,0,15195,28499,13425,747,0.37113480074921895,386,422,0.5808446305646908,249,25,298,59,5727,194
HC-1001,2025-09-20,4850,388,270,3802,388,2716,1746,599,0.10393453915574213,776,0,19268,23959,7936,1164,0.43621712519769756,287,422,0.8403750760995188,194,22,232,46,3686,107
HC-1001,2025-09-21,3300,440,385,4096,1100,4180,1980,556,0.23094615785212536,880,0,32607,15879,12128,660,0.3310863195684083,285,422,0.5390660042401161,220,39,264,52,4400,173
HC-1001,2025-09-22,5187,273,454,4280,819,5460,2730,833,0.1715420619615733,1092,0,15149,34920,18761,1638,0.3803245045381527,179,422,0.512582084296434,273,17,327,65,5460,219
HC-1001,2025-09-23,4410,420,119,4116,840,2940,3570,431,0.10896532689234215,840,0,25595,8757,18085,840,0.4954372748970522,354,422,0.6421365188741128,210,16,252,50,3150,154
HC-1001,2025-09-24,5412,492,472,4821,738,4428,4182,601,0.11551576561926083,984,0,34893,29410,12881,1230,0.09526832180772772,314,422,0.5544524704210575,246,45,295,59,5658,308
HC-1001,2025-09-25,6486,282,491,6079,1128,3948,3384,496,0.15451610880102512,1128,0,31506,36711,4462,1410,0.49120590554390214,327,422,0.543266877134841,282,38,338,67,3384,360
HC-1001,2025-09-26,4968,207,369,5071,414,2691,1656,457,0.0873806020758097,828,0,22581,13878,5932,1449,0.29650411896501866,309,422,0.8498562837604186,207,35,248,49,5382,218
HC-1001,2025-09-27,6700,268,372,5252,1340,4020,2144,949,0.24326677055605705,1072,0,20552,25828,13700,2144,0.3230412487421924,247,422,0.9288993191521394,268,25,321,64,2680,324
HC-1001,2025-09-28,4142,218,136,5341,436,2180,1744,669,0.21710193578441145,872,0,30685,19281,6218,872,0.267835496693348,396,422,0.5293468666379474,218,20,261,52,3270,218
HC-1001,2025-09-29,5784,482,250,4959,723,2892,3856,376,0.1623300216159526,964,0,32178,30768,14414,964,0.08162441164166331,204,422,0.53005118017849,241,31,289,57,5302,202
HC-1001,2025-09-30,5544,792,180,5433,528,3168,3168,432,0.1680201125204399,1056,0,29715,33302,8835,1848,0.38274196425409346,289,422,0.5281538874226284,264,35,316,63,4752,369
HC-1001,2025-10-01,4544,852,367,5288,1136,3124,3976,460,0.10440461015975087,1136,0,29230,11054,12086,568,0.4557113599031603,265,422,0.7992501613620662,284,24,340,68,7100,156
HC-1001,2025-10-02,4720,472,183,4625,944,4720,4012,796,0.11796065855976087,944,0,27867,28933,9231,944,0.1737132231047154,238,422,0.9025940178413968,236,17,283,56,2596,209
HC-1001,2025-10-03,4465,235,244,4606,705,3995,2585,838,0.19204427586654416,940,0,17120,26934,4663,940,0.20089796234922952,276,422,0.7120836004678059,235,21,282,56,3290,145
HC-1001,2025-10-04,3504,657,376,3433,438,2847,3504,333,0.11803888380517327,876,0,26492,18360,12421,1752,0.12140836749001088,307,422,0.7812303123466111,219,28,262,52,5913,193
HC-1001,2025-10-05,4820,482,237,5432,964,2410,4097,415,0.20631585648801487,964,0,16631,20031,6606,723,0.23110156278954352,236,422,0.5638260826359177,241,36,289,57,5543,168
HC-1002,2025-07-08,702,117,30,764,156,429,507,144,0.05720638526747657,156,7,5574,2270,1008,234,0.19634502295747341,23,42,0.6573559791411296,39,41,19,3,507,28
HC-1002,2025-07-09,920,138,53,901,184,460,736,100,0.09306456872990422,184,9,4600,725,258,92,0.08247742004328883,22,42,0.6002548575428642,46,32,23,4,552,53
HC-1002,2025-07-10,675,90,35,926,180,450,765,144,0.1123008238542314,180,9,3450,970,1021,135,0.09988505073085999,19,42,0.7762540977048766,45,23,22,4,585,58
HC-1002,2025-07-11,570,76,33,782,114,532,418,137,0.11922253919790145,152,7,2552,787,707,76,0.4023620988638429,24,42,0.7526275095662098,38,43,19,3,380,25
HC-1002,2025-07-12,805,35,36,788,175,490,315,81,0.05301042845233144,140,7,2871,897,1200,105,0.4780301581301654,39,42,0.8802368956732354,35,21,17,3,875,34
HC-1002,2025-07-13,1225,98,77,1152,147,686,735,94,0.06851241468511164,196,9,3825,1508,1244,392,0.33871779779224037,29,42,0.4752994094558501,49,44,24,4,735,26
HC-1002,2025-07-14,660,33,28,614,99,660,363,94,0.06232245489376036,132,6,2710,1470,1169,132,0.1144429311213657,17,42,0.9111280938876188,33,32,16,3,495,34
HC-1002,2025-07-15,646,102,59,499,102,476,272,88,0.10491912372966923,136,6,5025,1308,385,238,0.08175223179322999,20,42,0.6929770988719872,34,30,17,3,748,37
HC-1002,2025-07-16,672,126,37,740,210,588,672,156,0.06611746820173572,168,8,3437,1033,615,84,0.29294067843303717,21,42,0.6473547739202141,42,28,21,4,588,51
HC-1002,2025-07-17,814,37,45,688,148,703,481,92,0.06527583595662904,148,7,3543,1872,780,259,0.4426846188688697,39,42,0.7065150285421894,37,42,18,3,925,50
HC-1002,2025-07-18,792,108,26,776,108,612,504,64,0.07696673260750252,144,7,3936,1149,508,180,0.4811156096726811,22,42,0.5801158562761652,36,27,18,3,936,34
HC-1002,2025-07-19,861,41,70,1004,123,615,574,118,0.09890509085796603,164,8,5069,1367,514,82,0.47818507990021164,29,42,0.5340537721365889,41,19,20,4,1107,28
HC-1002,2025-07-20,684,38,50,744,76,684,304,113,0.06509599616596917,152,7,2451,704,882,152,0.38295681737178383,24,42,0.42047495038953053,38,19,19,3,532,53
HC-1002,2025-07-21,1058,46,25,721,138,874,460,69,0.06778435534411509,184,9,5068,931,432,184,0.1475907915268865,36,42,0.5691610689166304,46,25,23,4,1242,29
HC-1002,2025-07-22,814,37,44,797,185,555,333,97,0.08878340383678378,148,7,2369,2069,998,74,0.12050948595837074,20,42,0.6564471736991533,37,40,18,3,1110,31
HC-1002,2025-07-23,495,33,31,646,66,660,594,49,0.05118895352672269,132,6,3941,695,583,165,0.355667147212373,36,42,0.48579548918495385,33,45,16,3,396,20
HC-1002,2025-07-24,544,34,67,699,136,680,306,65,0.10878378180465584,136,6,2580,1688,389,68,0.22865894453083968,32,42,0.7887542536611519,34,26,17,3,408,24
HC-1002,2025-07-25,1200,48,87,1081,240,816,528,146,0.11901707210734769,192,9,3977,969,1037,384,0.44476213304931445,34,42,0.7784770536910604,48,33,24,4,912,31
HC-1002,2025-07-26,798,76,57,782,114,494,494,126,0.0688862856853367,152,7,4315,1234,1081,228,0.3752423082881349,24,42,0.42010020095106965,38,40,19,3,532,47
HC-1002,2025-07-27,1075,43,31,884,172,602,602,135,0.06144091913613005,172,8,5071,2095,783,172,0.23263869073140403,24,42,0.44403050138099737,43,27,21,4,1118,53
HC-1002,2025-07-28,798,114,52,633,114,646,608,86,0.056916343204858305,152,7,4153,831,858,152,0.3894953751802896,26,42,0.5260478778377563,38,20,19,3,722,26
HC-1002,2025-07-29,950,76,30,633,190,418,570,104,0.10641190742708559,152,7,4159,529,272,266,0.28807246279320253,24,42,0.8365892910365655,38,30,19,3,1140,38
HC-1002,2025-07-30,833,98,29,1104,98,686,637,124,0.09658310370683361,196,9,2555,1765,661,343,0.4460367246636054,37,42,0.4495380025492289,49,25,24,4,1470,73
HC-1002,2025-07-31,903,86,38,674,86,559,516,153,0.11536539358665863,172,8,2722,1516,408,86,0.3910131095011357,29,42,0.4436157822255851,43,28,21,4,1075,59
HC-1002,2025-08-01,1058,46,67,766,230,736,414,155,0.09504772911204279,184,9,4207,724,516,276,0.4484976611171043,29,42,0.892228209522316,46,33,23,4,1104,37
HC-1002,2025-08-02,798,38,28,931,114,608,342,134,0.11408258080382704,152,7,3924,1644,773,114,0.09360199395652588,26,42,0.6277899601380103,38,16,19,3,494,47
HC-1002,2025-08-03,924,126,62,658,84,504,714,86,0.05148737073714313,168,8,2918,547,1051,126,0.3270688177235821,21,42,0.5292715444900616,42,30,21,4,420,55
HC-1002,2025-08-04,1056,144,53,846,96,960,720,144,0.08082371864570027,192,9,3392,1429,795,192,0.24600259037580258,20,42,0.6822254527115565,48,20,24,4,528,51
HC-1002,2025-08-05,900,108,57,635,180,432,540,132,0.0893249754053996,144,7,3454,533,1062,252,0.3201554153482505,21,42,0.6659439735566297,36,33,18,3,828,24
HC-1002,2025-08-06,1078,147,70,1152,98,980,833,163,0.07501754876701362,196,9,3384,1352,491,245,0.2285822934387648,35,42,0.5682114413937569,49,20,24,4,1274,56
HC-1002,2025-08-07,984,41,61,1004,205,451,697,119,0.0589725497076168,164,8,2223,1707,1054,246,0.16165455202937912,36,42,0.5279318091449043,41,28,20,4,492,56
HC-1002,2025-08-08,912,144,85,1081,192,528,384,157,0.10114489001276442,192,9,4667,787,1040,96,0.270249071713707,30,42,0.427851745690556,48,28,24,4,1056,57
HC-1002,2025-08-09,858,117,43,764,156,624,702,124,0.09286808193012139,156,7,5328,1245,1241,156,0.15899795841855052,20,42,0.7314415025757948,39,40,19,3,819,34
HC-1002,2025-08-10,735,147,77,1104,245,735,539,166,0.08619995230373835,196,9,6549,2222,645,98,0.41472386507936587,36,42,0.8920947298602878,49,45,24,4,1421,45
HC-1002,2025-08-11,672,84,24,658,210,756,336,134,0.1133438606148508,168,8,2425,601,714,126,0.3695945550047623,17,42,0.9243190393325871,42,22,21,4,756,56
HC-1002,2025-08-12,1008,42,68,699,84,420,756,130,0.11218077337320038,168,8,2841,928,495,252,0.47082648080950573,32,42,0.5978335531902945,42,42,21,4,1134,21
HC-1002,2025-08-13,630,70,58,823,175,560,560,59,0.05793051396457495,140,7,3794,1083,1213,105,0.450826214945722,21,42,0.9276343699400966,35,33,17,3,630,51
HC-1002,2025-08-14,684,38,39,558,114,570,418,66,0.08757611427009081,152,7,4828,1571,279,190,0.20926308333038357,31,42,0.7435990426411081,38,18,19,3,988,55
HC-1002,2025-08-15,684,72,41,705,144,720,288,117,0.0648640995048024,144,7,4685,2263,768,108,0.3335938176670184,30,42,0.4534525394616724,36,40,18,3,648,21
HC-1002,2025-08-16,697,123,58,642,164,615,533,105,0.0539990302718901,164,8,4098,1932,921,328,0.41508751561904667,34,42,0.4159891580233921,41,40,20,4,1148,26
HC-1002,2025-08-17,966,138,45,766,230,644,460,163,0.0720106978712818,184,9,6190,1128,844,184,0.48968399148034547,29,42,0.4381639312567479,46,15,23,4,1288,61
HC-1002,2025-08-18,646,68,37,799,136,544,578,94,0.1048595112579011,136,6,5048,1965,1193,102,0.44588955888138954,25,42,0.7342972929973884,34,15,17,3,374,45
HC-1002,2025-08-19,1100,50,85,833,250,700,800,108,0.09277306804922435,200,10,4480,1975,1022,150,0.2043054908866826,18,42,0.8582903118572227,50,22,25,5,600,37
HC-1002,2025-08-20,798,38,66,782,76,722,608,103,0.06125914469004141,152,7,2848,1861,956,152,0.39030093677178973,38,42,0.7304726668587702,38,36,19,3,456,38
HC-1002,2025-08-21,608,38,29,744,76,684,608,124,0.11046429944254817,152,7,4814,1653,404,228,0.44046367573244943,31,42,0.7848992346502275,38,31,19,3,646,46
HC-1002,2025-08-22,1152,96,38,846,192,768,624,179,0.07305717498001027,192,9,5312,624,1200,336,0.42149364617743473,25,42,0.40993032668639484,48,45,24,4,960,70
HC-1002,2025-08-23,836,114,20,633,114,646,380,124,0.074314971943482,152,7,3399,1509,950,152,0.3164474477168536,19,42,0.7659204674223938,38,26,19,3,760,26
HC-1002,2025-08-24,1008,144,26,705,192,960,576,146,0.053805819618108736,192,9,6004,1599,437,192,0.23950103753464308,38,42,0.701443065982524,48,45,24,4,1344,58
HC-1002,2025-08-25,640,80,55,823,160,640,640,143,0.0777175302437783,160,8,5219,609,433,120,0.22128871187854082,22,42,0.6975264915299377,40,24,20,4,720,49
HC-1002,2025-08-26,1100,132,36,819,88,748,792,74,0.08054092188641833,176,8,3880,1300,1123,88,0.1741998078094329,27,42,0.7229502531727745,44,27,22,4,1276,35
HC-1002,2025-08-27,805,105,62,651,175,560,560,57,0.06064462422510017,140,7,4441,1491,1121,140,0.09079660151697166,29,42,0.54138709161795,35,43,17,3,980,37
HC-1002,2025-08-28,756,126,75,987,84,420,504,105,0.083632395659137,168,8,4220,1936,463,336,0.4849489228528387,18,42,0.8241707209821205,42,38,21,4,756,21
HC-1002,2025-08-29,640,40,71,744,80,560,640,149,0.09011895104563401,160,8,4610,886,455,120,0.3153318479318356,35,42,0.5835727853474155,40,25,20,4,520,26
HC-1002,2025-08-30,968,88,67,646,132,660,792,161,0.07571508730602286,176,8,3774,1090,998,176,0.25087656035630235,35,42,0.45867458660461874,44,28,22,4,704,51
HC-1002,2025-08-31,1025,123,41,964,205,492,410,84,0.1031863322488466,164,8,5402,690,914,123,0.4186918913129579,17,42,0.6598946871354876,41,37,20,4,738,55
HC-1002,2025-09-01,1080,135,54,1102,135,900,810,164,0.058897953290281184,180,9,5983,797,437,360,0.4326179448771849,34,42,0.8852471838822495,45,29,22,4,1170,52
HC-1002,2025-09-02,800,150,98,833,100,700,650,101,0.06163317325859098,200,10,3915,1398,986,150,0.2598076858973609,35,42,0.7572291222428397,50,21,25,5,500,34
HC-1002,2025-09-03,902,123,68,883,82,820,656,84,0.10280965586321107,164,8,3944,1637,470,123,0.3617064559608656,22,42,0.5664245455848157,41,16,20,4,861,33
HC-1002,2025-09-04,648,36,71,811,144,576,468,101,0.09588479274284255,144,7,3328,508,994,216,0.1981640425357397,35,42,0.9407431334487746,36,15,18,3,360,44
HC-1002,2025-09-05,697,123,77,1004,123,533,369,97,0.06315401110554617,164,8,3338,1777,924,246,0.4320845362836196,30,42,0.6054998043121362,41,39,20,4,615,22
HC-1002,2025-09-06,720,120,32,744,80,600,320,113,0.051214218213737187,160,8,5972,1622,559,240,0.296679386342885,37,42,0.8660018364866906,40,16,20,4,560,37
HC-1002,2025-09-07,735,105,45,514,175,385,455,86,0.11278880369033577,140,7,3539,519,552,70,0.11369170524415285,30,42,0.48453775978713265,35,30,17,3,735,29
HC-1002,2025-09-08,666,111,34,688,185,555,481,133,0.10054693338269627,148,7,4245,1130,1050,111,0.1284851444505829,20,42,0.9040007920501267,37,36,18,3,703,24
HC-1002,2025-09-09,1104,144,31,705,96,864,624,121,0.08664866773761329,192,9,3672,2234,875,336,0.23322725867229216,36,42,0.9105772941302257,48,30,24,4,864,62
HC-1002,2025-09-10,688,43,64,632,129,731,688,117,0.08886534818605624,172,8,3404,930,404,258,0.22184222260631026,19,42,0.5654215820618913,43,20,21,4,1032,61
HC-1002,2025-09-11,735,70,41,857,175,350,595,78,0.07400255944798158,140,7,5092,912,623,70,0.3641415478097637,33,42,0.8981361336794865,35,41,17,3,1015,22
HC-1002,2025-09-12,675,90,71,1102,225,900,405,121,0.09264814053672192,180,9,5546,1661,506,315,0.17138202463910662,20,42,0.7311269945273042,45,33,22,4,810,58
HC-1002,2025-09-13,975,78,47,764,78,780,585,81,0.07621140749601509,156,7,5265,2098,385,273,0.2423588854013431,30,42,0.9485897896593539,39,35,19,3,780,25
HC-1002,2025-09-14,1104,48,94,1176,96,480,624,100,0.11360563435384705,192,9,4683,883,523,288,0.10400248360401093,23,42,0.5508407811238254,48,31,24,4,720,30
HC-1002,2025-09-15,612,34,52,733,136,680,408,68,0.10558722587828587,136,6,2845,1839,814,170,0.15354235847817488,30,42,0.5850023763040051,34,24,17,3,408,49
HC-1002,2025-09-16,828,108,20,670,180,468,324,104,0.07188915976171298,144,7,2101,963,774,288,0.4654065827021491,32,42,0.8953501476165823,36,37,18,3,972,35
HC-1002,2025-09-17,780,39,40,573,195,390,351,94,0.08288293243280714,156,7,5541,1474,1158,117,0.38019737943937665,33,42,0.6268296703305661,39,31,19,3,468,50
HC-1002,2025-09-18,660,88,58,1078,220,660,616,132,0.05695314705131818,176,8,4506,990,741,352,0.08043456825771536,19,42,0.4483706646415493,44,45,22,4,1232,49
HC-1002,2025-09-19,680,80,36,823,80,640,720,128,0.07766592216455219,160,8,2756,2207,731,200,0.2648472411756421,17,42,0.931298678288647,40,43,20,4,1200,58
HC-1002,2025-09-20,600,120,36,666,120,760,320,114,0.07198076601425005,160,8,5962,1974,677,120,0.28040755018897195,37,42,0.9080064896799105,40,27,20,4,800,42
HC-1002,2025-09-21,702,39,68,649,156,546,624,96,0.1185146721379592,156,7,2020,1131,577,234,0.10442366193536107,28,42,0.649010847468146,39,17,19,3,1053,32
HC-1002,2025-09-22,882,84,73,1029,126,840,378,90,0.057353692381706525,168,8,6118,1201,820,294,0.48376716923608437,36,42,0.8792020811375023,42,29,21,4,1176,55
HC-1002,2025-09-23,704,88,70,776,132,572,352,130,0.05346287311512593,176,8,4499,2203,1107,352,0.17374260279934994,17,42,0.6176739009447691,44,26,22,4,924,36
HC-1002,2025-09-24,612,108,66,776,108,468,396,116,0.07570621054994711,144,7,3134,1335,509,180,0.3132636025267692,31,42,0.7882502529804545,36,36,18,3,360,41
HC-1002,2025-09-25,731,43,48,969,86,860,602,113,0.07599787820058784,172,8,4394,2067,340,344,0.37059981659014957,24,42,0.918941515874857,43,20,21,4,430,60
HC-1002,2025-09-26,936,117,69,802,78,624,312,119,0.08950287783788845,156,7,3466,899,917,156,0.2878395717548409,31,42,0.6753040029932494,39,37,19,3,780,36
HC-1002,2025-09-27,765,90,66,837,90,450,495,149,0.07888063453330074,180,9,3993,713,1170,270,0.11683379249023237,21,42,0.6237266661316707,45,41,22,4,1350,31
HC-1002,2025-09-28,705,47,59,921,235,564,799,84,0.10634421071648256,188,9,5503,1143,1207,141,0.3420084637979568,27,42,0.4427554225595346,47,15,23,4,564,66
HC-1002,2025-09-29,1250,100,96,1225,150,850,850,94,0.0833179558273792,200,10,5890,2269,350,350,0.3988614839937155,38,42,0.8716251695148893,50,31,25,5,1100,67
HC-1002,2025-09-30,1032,43,76,884,129,645,473,129,0.09889778040425257,172,8,3899,1429,1204,172,0.3894249498705653,18,42,0.6437150396982665,43,39,21,4,1032,41
HC-1002,2025-10-01,946,129,30,632,172,774,516,71,0.07379964696936457,172,8,5216,2091,525,172,0.356034474138507,23,42,0.6231985371363351,43,28,21,4,731,42
HC-1002,2025-10-02,760,40,27,901,80,440,680,139,0.05421738665647061,160,8,5917,2037,1118,120,0.3932905428007218,32,42,0.6149009620992385,40,42,20,4,640,46
HC-1002,2025-10-03,924,42,64,617,126,798,504,120,0.06714376434440379,168,8,3211,2191,1098,210,0.11672149526486728,29,42,0.40662694929141535,42,28,21,4,546,41
HC-1002,2025-10-04,1012,138,36,766,92,736,460,88,0.0760833023112235,184,9,2641,720,447,368,0.20311368649878517,23,42,0.4033242116459058,46,16,23,4,690,45
HC-1002,2025-10-05,900,72,69,740,108,684,360,62,0.050456170167492355,144,7,4346,1389,508,72,0.17645942899181893,20,42,0.5760025562683175,36,38,18,3,864,25
HC-1003,2025-07-08,320,40,38,352,40,220,180,32,0.10877527083781205,80,1,2724,962,386,120,0.10088194783434255,10,16,0.646668555760535,20,16,4,0,420,17
HC-1003,2025-07-09,550,44,32,539,66,220,396,64,0.0961732630944583,88,1,1101,1338,1124,154,0.2797780832438309,15,16,0.8711805112536223,22,38,4,0,616,16
HC-1003,2025-07-10,340,34,13,349,34,238,255,45,0.08903398782218047,68,1,2285,1519,959,119,0.4954278651108459,8,16,0.4250060312333997,17,37,3,0,306,18
HC-1003,2025-07-11,380,19,19,409,76,323,323,68,0.06900189657893135,76,1,1929,513,1098,95,0.32721991006967405,11,16,0.820770504767435,19,38,3,0,228,26
HC-1003,2025-07-12,330,66,32,431,110,308,352,72,0.09523014114041098,88,1,3002,942,296,110,0.194424696749545,13,16,0.6543938061819559,22,25,4,0,462,14
HC-1003,2025-07-13,380,38,19,391,38,228,152,55,0.11361175696718416,76,1,2127,1239,334,76,0.4471629373385402,8,16,0.43171193597108676,19,33,3,0,456,11
HC-1003,2025-07-14,323,57,15,353,57,209,152,53,0.06929932936407603,76,1,2046,1377,405,152,0.08395239865061313,14,16,0.7312998285912575,19,43,3,0,456,27
HC-1003,2025-07-15,270,45,18,249,45,225,210,46,0.10190359140495582,60,1,2059,950,1045,75,0.33350753710620634,14,16,0.517929718048963,15,23,3,0,225,11
HC-1003,2025-07-16,418,66,40,388,66,242,396,62,0.09161626905994075,88,1,2400,998,550,132,0.15374656190556119,13,16,0.43745779891052566,22,21,4,0,660,23
HC-1003,2025-07-17,270,30,15,308,60,285,270,26,0.09085551379261494,60,1,825,1072,287,105,0.2838249939041916,14,16,0.665685720858901,15,45,3,0,300,19
HC-1003,2025-07-18,460,20,13,372,40,360,300,58,0.06912962696485442,80,1,2239,745,1154,60,0.2809820332667024,9,16,0.7980195646276811,20,43,4,0,220,16
HC-1003,2025-07-19,320,40,15,431,60,220,160,49,0.07872444042704685,80,1,1494,1916,483,100,0.1603361749283924,12,16,0.9398281869317385,20,40,4,0,240,17
HC-1003,2025-07-20,352,22,42,431,110,418,352,46,0.09180072671452769,88,1,2704,943,364,66,0.1574728152640612,10,16,0.7358205924182066,22,36,4,0,550,28
HC-1003,2025-07-21,400,20,36,411,60,400,260,67,0.07576248639599144,80,1,2475,1491,927,80,0.09006775986049875,12,16,0.4857203477901402,20,34,4,0,220,11
HC-1003,2025-07-22,384,32,17,313,80,192,128,42,0.09681270033611113,64,1,1588,2018,1086,80,0.10357625157638607,12,16,0.8582149664203484,16,33,3,0,464,18
HC-1003,2025-07-23,400,60,22,411,60,260,160,69,0.1016346587041414,80,1,1140,743,419,100,0.12013493753027864,8,16,0.7867914349865817,20,38,4,0,240,22
HC-1003,2025-07-24,380,20,17,313,80,300,300,34,0.10945479495940302,80,1,2038,1168,245,160,0.42917319920072927,7,16,0.8639602187724316,20,33,4,0,280,13
HC-1003,2025-07-25,315,21,11,432,84,210,189,67,0.11709611695674076,84,1,2651,1702,1014,63,0.09732426199077682,11,16,0.4894405497194798,21,21,4,0,231,31
HC-1003,2025-07-26,256,32,25,250,48,192,208,35,0.10791077668427367,64,1,1773,1044,265,48,0.4966237298380237,6,16,0.8044273466219435,16,33,3,0,336,22
HC-1003,2025-07-27,391,51,33,383,85,323,221,44,0.07362210809894615,68,1,1628,1891,1131,34,0.35483490147920754,7,16,0.7762418526782098,17,25,3,0,442,18
