email_id,customer_id,interaction_id,date,thread_content,sentiment,escalation_level
EMAIL-1328,HC-1252,TICKET-6019,2025-07-18,"From: Medical Assistant <medical.assistant@communitycarepartners.com>
Date: 2025-07-18
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",positive,normal
EMAIL-1329,HC-1254,TICKET-6022,2025-06-09,"From: Medical Assistant <medical.assistant@communityhealthgroup.com>
Date: 2025-06-09
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1330,HC-1254,TICKET-6023,2024-09-30,"From: Billing Specialist <billing.specialist@communityhealthgroup.com>
Date: 2024-09-30
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Billing Specialist",neutral,high
EMAIL-1331,HC-1254,TICKET-6024,2024-09-12,"From: Medical Assistant <medical.assistant@communityhealthgroup.com>
Date: 2024-09-12
Subject: URGENT: Appointment Reminders

This is urgent and affecting patient care.

Issue with appointment reminders This is causing significant disruption to patient care. Practice Manager escalating.

Staff are spending 12 extra hours per week on workarounds.

This cannot wait any longer.

Please call me ASAP: 555-8151
Medical Assistant",frustrated,high
EMAIL-1332,HC-1255,TICKET-6028,2024-06-18,"From: Billing Specialist <billing.specialist@advancedcarepartners.com>
Date: 2024-06-18
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Billing Specialist",concerned,normal
EMAIL-1333,HC-1256,TICKET-6031,2024-01-08,"From: IT Admin <it.admin@communityhealthcareassociates.com>
Date: 2024-01-08
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
IT Admin",positive,normal
EMAIL-1334,HC-1257,TICKET-6035,2024-12-12,"From: Practice Manager <practice.manager@integratedhealthgroup.com>
Date: 2024-12-12
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
Practice Manager",neutral,normal
EMAIL-1335,HC-1257,TICKET-6036,2025-05-09,"From: IT Admin <it.admin@integratedhealthgroup.com>
Date: 2025-05-09
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",satisfied,normal
EMAIL-1336,HC-1257,TICKET-6038,2024-02-06,"From: Practice Manager <practice.manager@integratedhealthgroup.com>
Date: 2024-02-06
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Interested in learning about upcoming features.

Thanks,
Practice Manager",positive,normal
EMAIL-1337,HC-1258,TICKET-6040,2024-07-09,"From: Front Desk <front.desk@regionalhealthcarecenter.com>
Date: 2024-07-09
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Front Desk",neutral,normal
EMAIL-1338,HC-1260,TICKET-6044,2025-03-25,"From: Front Desk <front.desk@communityhealthcarepartners.com>
Date: 2025-03-25
Subject: URGENT: Patient Scheduling

This is urgent and affecting patient care.

Double-booking occurring in Provider schedule - happened 5 times this week. Causing patient wait issues. This is causing significant disruption to patient care. IT Director escalating.

Staff are spending 9 extra hours per week on workarounds.

We need this resolved by end of week.

Please call me ASAP: 555-1996
Front Desk",frustrated,high
EMAIL-1339,HC-1261,TICKET-6047,2024-09-29,"From: Front Desk <front.desk@regionalhealthcareassociates.com>
Date: 2024-09-29
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Front Desk",neutral,high
EMAIL-1340,HC-1262,TICKET-6053,2024-09-12,"From: IT Admin <it.admin@integratedhealthcaresystem.com>
Date: 2024-09-12
Subject: URGENT: Clinical Documentation

This is urgent and affecting patient care.

Issue with clinical documentation This is causing significant disruption to patient care. Director of Operations escalating.

Staff are spending 5 extra hours per week on workarounds.

We need this resolved by end of week.

Please call me ASAP: 555-9151
IT Admin",frustrated,high
EMAIL-1341,HC-1264,TICKET-6059,2024-08-24,"From: Practice Manager <practice.manager@regionalmedicalsystem.com>
Date: 2024-08-24
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Practice Manager",neutral,normal
EMAIL-1342,HC-1265,TICKET-6067,2025-01-28,"From: IT Admin <it.admin@regionalhealthcaresystem.com>
Date: 2025-01-28
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
IT Admin",positive,high
EMAIL-1343,HC-1267,TICKET-6077,2024-10-05,"From: Provider <provider@communitymedicalcenter.com>
Date: 2024-10-05
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Provider",positive,normal
EMAIL-1344,HC-1267,TICKET-6078,2024-01-10,"From: IT Admin <it.admin@communitymedicalcenter.com>
Date: 2024-01-10
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
IT Admin",positive,normal
EMAIL-1345,HC-1267,TICKET-6080,2024-08-17,"From: Practice Manager <practice.manager@communitymedicalcenter.com>
Date: 2024-08-17
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Practice Manager",positive,high
EMAIL-1346,HC-1269,TICKET-6087,2025-08-20,"From: Front Desk <front.desk@communityhealthsystem.com>
Date: 2025-08-20
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Front Desk",concerned,high
EMAIL-1347,HC-1270,TICKET-6091,2025-04-15,"From: Front Desk <front.desk@communityhealthcarecenter.com>
Date: 2025-04-15
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Front Desk",concerned,high
EMAIL-1348,HC-1271,TICKET-6092,2024-07-03,"From: Medical Assistant <medical.assistant@communitymedicalcenter.com>
Date: 2024-07-03
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1349,HC-1271,TICKET-6096,2024-01-14,"From: Practice Manager <practice.manager@communitymedicalcenter.com>
Date: 2024-01-14
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Practice Manager",concerned,normal
EMAIL-1350,HC-1272,TICKET-6098,2024-04-18,"From: Practice Manager <practice.manager@integratedcarepartners.com>
Date: 2024-04-18
Subject: URGENT: Reporting Analytics

I need immediate assistance with a critical issue.

Issue with reporting analytics This is causing significant disruption to patient care. Practice Manager escalating.

Patients are complaining and it's affecting our reputation.

We need this resolved by end of week.

Please call me ASAP: 555-1969
Practice Manager

============================================================
FOLLOW-UP EMAIL:
============================================================

From: Practice Manager <practice.manager@integratedcarepartners.com>
Date: 2024-04-21
Subject: Re: Reporting Analytics

I sent information on ticket #6098 3 days ago and haven't heard back.

This is the second time this month I've had to repeat myself. I'm spending more time explaining our problems than getting them fixed.

Our CMO just asked me if we should look at other platforms. I don't know what to tell them.

Practice Manager",frustrated,high
EMAIL-1351,HC-1272,TICKET-6100,2024-06-07,"From: Billing Specialist <billing.specialist@integratedcarepartners.com>
Date: 2024-06-07
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Billing Specialist",neutral,normal
EMAIL-1352,HC-1272,TICKET-6104,2025-01-28,"From: Practice Manager <practice.manager@integratedcarepartners.com>
Date: 2025-01-28
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Practice Manager",concerned,normal
EMAIL-1353,HC-1274,TICKET-6111,2025-05-04,"From: IT Admin <it.admin@premiercarecenter.com>
Date: 2025-05-04
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",concerned,high
EMAIL-1354,HC-1275,TICKET-6117,2024-08-12,"From: Practice Manager <practice.manager@integratedhealthcarepartners.com>
Date: 2024-08-12
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Practice Manager",positive,normal
EMAIL-1355,HC-1276,TICKET-6121,2024-05-21,"From: Front Desk <front.desk@advancedhealthassociates.com>
Date: 2024-05-21
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
Front Desk",neutral,high
EMAIL-1356,HC-1276,TICKET-6122,2025-03-10,"From: IT Admin <it.admin@advancedhealthassociates.com>
Date: 2025-03-10
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
IT Admin",neutral,normal
EMAIL-1357,HC-1276,TICKET-6123,2025-05-03,"From: Billing Specialist <billing.specialist@advancedhealthassociates.com>
Date: 2025-05-03
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",satisfied,normal
EMAIL-1358,HC-1276,TICKET-6125,2024-07-05,"From: Provider <provider@advancedhealthassociates.com>
Date: 2024-07-05
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Provider",positive,normal
EMAIL-1359,HC-1277,TICKET-6128,2024-06-26,"From: Front Desk <front.desk@advancedhealthassociates.com>
Date: 2024-06-26
Subject: URGENT: Reporting Analytics

We've been struggling with this for too long.

Issue with reporting analytics This is causing significant disruption to patient care. Director of Operations escalating.

This is costing us thousands in delayed revenue.

This cannot wait any longer.

Please call me ASAP: 555-9555
Front Desk

============================================================
FOLLOW-UP EMAIL:
============================================================

From: Front Desk <front.desk@advancedhealthassociates.com>
Date: 2024-06-29
Subject: Re: Reporting Analytics

I sent information on ticket #6128 3 days ago and haven't heard back.

This is the second time this month I've had to repeat myself. I'm spending more time explaining our problems than getting them fixed.

Our CMO just asked me if we should look at other platforms. I don't know what to tell them.

Front Desk",urgent,high
EMAIL-1360,HC-1277,TICKET-6130,2024-08-20,"From: Practice Manager <practice.manager@advancedhealthassociates.com>
Date: 2024-08-20
Subject: URGENT: Insurance Verification

We've been struggling with this for too long.

Issue with insurance verification This is causing significant disruption to patient care. Director of Operations escalating.

Staff are spending 10 extra hours per week on workarounds.

We need this resolved by end of week.

Please call me ASAP: 555-7997
Practice Manager

============================================================
FOLLOW-UP EMAIL:
============================================================

From: Practice Manager <practice.manager@advancedhealthassociates.com>
Date: 2024-08-23
Subject: Re: Insurance Verification

I sent information on ticket #6130 3 days ago and haven't heard back.

This is the second time this month I've had to repeat myself. I'm spending more time explaining our problems than getting them fixed.

Our Board just asked me if we should look at other platforms. I don't know what to tell them.

Practice Manager",urgent,high
EMAIL-1361,HC-1278,TICKET-6133,2025-02-18,"From: Billing Specialist <billing.specialist@advancedcarepartners.com>
Date: 2025-02-18
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",positive,normal
EMAIL-1362,HC-1278,TICKET-6136,2024-08-04,"From: Billing Specialist <billing.specialist@advancedcarepartners.com>
Date: 2024-08-04
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
Billing Specialist",neutral,normal
EMAIL-1363,HC-1279,TICKET-6139,2024-11-18,"From: Billing Specialist <billing.specialist@regionalmedicalcenter.com>
Date: 2024-11-18
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",neutral,high
EMAIL-1364,HC-1281,TICKET-6147,2025-01-03,"From: IT Admin <it.admin@communitymedicalgroup.com>
Date: 2025-01-03
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",positive,normal
EMAIL-1365,HC-1282,TICKET-6151,2024-10-29,"From: Billing Specialist <billing.specialist@regionalhealthassociates.com>
Date: 2024-10-29
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",satisfied,high
EMAIL-1366,HC-1283,TICKET-6156,2024-11-17,"From: Provider <provider@communitymedicalsystem.com>
Date: 2024-11-17
Subject: URGENT: Telehealth Setup

This is urgent and affecting patient care.

Issue with telehealth setup This is causing significant disruption to patient care. COO escalating.

Patients are complaining and it's affecting our reputation.

Our leadership is questioning whether we should continue with your platform.

Please call me ASAP: 555-5516
Provider",frustrated,high
EMAIL-1367,HC-1284,TICKET-6159,2025-08-06,"From: Front Desk <front.desk@integratedcaresystem.com>
Date: 2025-08-06
Subject: URGENT: Insurance Verification

We've been struggling with this for too long.

Issue with insurance verification This is causing significant disruption to patient care. COO escalating.

Patients are complaining and it's affecting our reputation.

This cannot wait any longer.

Please call me ASAP: 555-2629
Front Desk",frustrated,high
EMAIL-1368,HC-1284,TICKET-6162,2024-07-23,"From: Billing Specialist <billing.specialist@integratedcaresystem.com>
Date: 2024-07-23
Subject: URGENT: Insurance Verification

This is urgent and affecting patient care.

Issue with insurance verification This is causing significant disruption to patient care. COO escalating.

Patients are complaining and it's affecting our reputation.

We need this resolved by end of week.

Please call me ASAP: 555-5405
Billing Specialist",urgent,high
EMAIL-1369,HC-1286,TICKET-6166,2025-01-05,"From: Medical Assistant <medical.assistant@regionalmedicalgroup.com>
Date: 2025-01-05
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",positive,normal
EMAIL-1370,HC-1286,TICKET-6168,2024-10-07,"From: IT Admin <it.admin@regionalmedicalgroup.com>
Date: 2024-10-07
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
IT Admin",positive,normal
EMAIL-1371,HC-1287,TICKET-6172,2025-03-23,"From: Provider <provider@integratedcaresystem.com>
Date: 2025-03-23
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Provider",positive,normal
EMAIL-1372,HC-1287,TICKET-6174,2024-11-27,"From: Front Desk <front.desk@integratedcaresystem.com>
Date: 2024-11-27
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Interested in learning about upcoming features.

Thanks,
Front Desk",satisfied,normal
EMAIL-1373,HC-1292,TICKET-6190,2025-02-09,"From: Provider <provider@communityhealthgroup.com>
Date: 2025-02-09
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Provider",satisfied,high
EMAIL-1374,HC-1293,TICKET-6194,2024-09-04,"From: IT Admin <it.admin@integratedhealthcaresystem.com>
Date: 2024-09-04
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Interested in learning about upcoming features.

Thanks,
IT Admin",neutral,normal
EMAIL-1375,HC-1294,TICKET-6197,2024-05-09,"From: Front Desk <front.desk@regionalcarecenter.com>
Date: 2024-05-09
Subject: URGENT: Reporting Analytics

This is urgent and affecting patient care.

Issue with reporting analytics This is causing significant disruption to patient care. Director of Operations escalating.

Staff are spending 5 extra hours per week on workarounds.

We need this resolved by end of week.

Please call me ASAP: 555-7581
Front Desk",frustrated,high
EMAIL-1376,HC-1294,TICKET-6199,2024-01-27,"From: Provider <provider@regionalcarecenter.com>
Date: 2024-01-27
Subject: URGENT: Insurance Verification

This is urgent and affecting patient care.

Issue with insurance verification This is causing significant disruption to patient care. Director of Operations escalating.

This is costing us thousands in delayed revenue.

Our leadership is questioning whether we should continue with your platform.

Please call me ASAP: 555-6553
Provider",frustrated,high
EMAIL-1377,HC-1297,TICKET-6205,2024-05-25,"From: Practice Manager <practice.manager@premiermedicalpartners.com>
Date: 2024-05-25
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Practice Manager",negative,normal
EMAIL-1378,HC-1297,TICKET-6206,2025-01-05,"From: Practice Manager <practice.manager@premiermedicalpartners.com>
Date: 2025-01-05
Subject: URGENT: Billing Workflow

This is urgent and affecting patient care.

Explanation of Benefits (EOB) posting is 3 weeks behind. Billing team can't reconcile accounts receivable. This is causing significant disruption to patient care. Director of Operations escalating.

This is costing us thousands in delayed revenue.

Our leadership is questioning whether we should continue with your platform.

Please call me ASAP: 555-7319
Practice Manager",frustrated,high
EMAIL-1379,HC-1298,TICKET-6209,2024-07-01,"From: Billing Specialist <billing.specialist@communityhealthcareassociates.com>
Date: 2024-07-01
Subject: URGENT: Appointment Reminders

This is urgent and affecting patient care.

Issue with appointment reminders This is causing significant disruption to patient care. IT Director escalating.

This is costing us thousands in delayed revenue.

We need this resolved by end of week.

Please call me ASAP: 555-2349
Billing Specialist",frustrated,high
